profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0.1165696373605921,2,0.0,0,0,0,0,7,100,126,0
1,0.0,2,0.0,0,3,0,0,54,373,361,0
1,0.0,2,0.0,0,38,0,0,111,540,696,0
1,0.0,2,0.0,0,66,0,0,35,457,627,0
1,0.0,2,0.0,0,0,0,0,5,207,71,0
1,0.0281885634963156,2,0.0,0,41,0,0,174,1197,328,0
1,0.0,1,0.0,0,46,0,0,9,307,396,0
1,0.0740793972550613,1,0.0,0,54,0,0,6,102,245,0
1,0.0488540484482326,1,0.0,0,0,0,0,7,73,52,0
1,0.0026332061690476,2,0.0,0,0,0,0,158,287,226,0
1,0.0,1,0.0,0,0,0,0,87,505,501,0
1,0.0,1,0.0,0,5,0,0,9,107,102,0
1,0.0,2,0.0,0,9,0,0,194,664,444,0
1,0.0559734308606406,0,0.0,0,51,0,0,84,1010,987,0
1,0.1008603892138629,1,0.0,0,84,0,0,18,755,364,0
1,0.0,2,0.0,0,30,0,0,66,726,643,0
1,0.0807831732169031,2,0.0,0,74,0,0,32,367,476,0
1,0.0969055096637488,3,0.0,0,52,0,0,7,245,334,0
1,0.0,1,0.0,0,64,0,0,41,693,656,0
1,0.0,2,0.0,0,19,0,0,60,693,647,0
1,0.0,0,0.0,0,19,0,0,8,287,371,0
1,0.0745860038627012,1,0.0,0,0,0,0,28,153,97,0
1,0.0,2,0.0,0,25,0,0,10,128,176,0
1,0.0447021029075738,2,0.0,0,83,0,0,35,961,73,0
1,0.0,2,0.0,0,25,0,0,85,509,670,0
1,0.0,0,0.0,0,29,0,0,179,1021,518,0
1,0.0684437954540614,2,0.0,0,13,0,0,18,416,394,0
1,0.1057433910874382,2,0.0,0,0,0,0,14,72,109,0
1,0.0449452564635263,1,0.0,0,0,0,0,0,88,43,0
1,0.000465246043267,1,0.0,0,29,0,0,64,134,232,0
1,0.0,2,0.0,0,22,0,0,22,396,427,0
1,0.0,3,0.0,0,0,0,0,96,538,645,0
1,0.1339114382811082,2,0.0,0,41,0,0,20,398,251,0
1,0.1677226433912471,2,0.0,0,0,0,0,88,1170,611,0
1,0.0,1,0.0,0,8,0,0,82,353,547,0
1,0.0,2,0.0,0,30,0,0,215,467,315,0
1,0.0030549457093379,2,0.0,0,0,0,0,9,216,75,0
1,0.048621631390137,1,0.0,0,22,0,0,18,710,580,0
1,0.2377413634455709,1,0.0,0,22,0,0,49,515,496,0
1,0.0720761787378017,1,0.0,0,22,0,0,152,1051,1040,0
1,0.0,1,0.0,0,33,0,0,92,676,1003,0
1,0.0,2,0.0,0,50,0,0,110,177,170,0
1,0.0,1,0.0,0,3,0,0,1,329,335,0
1,0.2530145776838746,0,0.0,0,50,0,0,42,1004,962,0
1,0.0890101488252934,1,0.0,0,0,0,0,1,69,31,0
1,0.0,1,0.0,0,30,0,0,57,128,236,0
1,0.2271407722768569,0,0.0,0,36,0,0,38,989,954,0
1,0.0,1,0.0,0,48,0,0,153,907,107,0
1,0.0854803487115339,2,0.0,0,0,0,0,11,163,93,0
1,0.0,2,0.0,0,62,0,0,48,696,677,0
1,0.0,1,0.0,0,66,0,0,99,799,154,0
1,0.0,1,0.0,0,0,0,0,3,35,28,0
1,0.1405306868537023,2,0.0,0,42,0,0,18,397,249,0
1,0.1079687180032029,2,0.0,0,82,0,0,25,363,481,0
1,0.0,0,0.0,0,8,0,0,10,301,392,0
1,0.0445342651964904,1,0.0,0,7,0,0,6,113,110,0
1,0.2066435707205207,0,0.0,0,40,0,0,56,980,998,0
1,0.0,1,0.0,0,21,0,0,56,143,239,0
1,0.078103286916203,1,0.0,0,0,0,0,4,74,43,0
1,0.0131949062326278,1,0.0,0,0,0,0,2,41,23,0
1,0.0,1,0.0,0,40,0,0,11,310,361,0
1,0.0,3,0.0,0,28,0,0,51,504,682,0
1,0.0237936216789566,2,0.0,0,87,0,0,15,420,568,0
1,0.0,2,0.0,0,1,0,0,28,162,216,0
1,0.173290475144236,1,0.0,0,3,0,0,9,166,163,0
1,0.0897251747547576,0,0.0,0,0,0,0,10,127,103,0
1,0.1430077437701367,1,0.0,0,0,0,0,3,284,326,0
1,0.0,2,0.0,0,7,0,0,5,104,109,0
1,0.0,3,0.0,0,25,0,0,155,440,278,0
1,0.0,1,0.0,0,24,0,0,23,702,604,0
1,0.0,1,0.0,0,34,0,0,40,663,1023,0
1,0.0,2,0.0,0,15,0,0,199,1085,1063,0
1,0.0,1,0.0,0,30,0,0,4,276,371,0
1,0.0930170965438424,0,0.0,0,0,0,0,10,131,99,0
1,0.2448321236976873,1,0.0,0,0,0,0,8,170,166,0
1,0.0,1,0.0,0,0,0,0,9,42,30,0
1,0.0,1,0.0,0,0,0,0,111,506,571,0
1,0.0,1,0.0,0,0,0,0,8,105,97,0
1,0.0,1,0.0,0,1,0,0,3,35,21,0
1,0.0,1,0.0,0,32,0,0,31,106,250,0
1,0.0548490390433193,2,0.0,0,66,0,0,39,371,471,0
1,0.0,2,0.0,0,27,0,0,106,493,997,0
1,0.0,1,0.0,0,0,0,0,67,133,96,0
1,0.0524032268988344,1,0.0,0,1,0,0,12,134,97,0
1,0.0,0,0.0,0,0,0,0,176,397,831,0
1,0.0,1,0.0,0,0,0,0,13,46,35,0
1,0.0,0,0.0,0,76,0,0,10,306,375,0
1,0.0,0,0.0,0,57,0,0,10,309,390,0
1,0.0285263166212003,2,0.0,0,12,0,0,6,406,403,0
1,0.0,1,0.0,0,0,0,0,113,511,582,0
1,0.0125724268992226,1,0.0,0,0,0,0,9,206,78,0
1,0.0,1,0.0,0,0,0,0,28,115,97,0
1,0.0,2,0.0,0,19,0,0,116,539,668,0
1,0.0579175255374722,0,0.0,0,1,0,0,11,117,99,0
1,0.31580770588391,1,0.0,0,35,0,0,109,807,678,0
1,0.0866769117054149,0,0.0,0,0,0,0,15,79,36,0
1,0.0,2,0.0,0,35,0,0,84,763,669,0
1,0.0,0,0.0,0,34,0,0,21,561,597,0
1,0.0,1,0.0,0,33,0,0,122,269,370,0
1,0.0,2,0.0,0,11,0,0,119,539,655,0
1,0.0,1,0.0,0,6,0,0,108,852,515,0
1,0.0,1,0.0,0,55,0,0,19,120,177,0
1,0.0,1,0.0,0,2,0,0,23,196,344,0
1,0.0171294172488906,2,0.0,0,0,0,0,7,104,102,0
1,0.1133325454706146,0,0.0,0,0,0,0,1,78,33,0
1,0.0,1,0.0,0,38,0,0,41,421,310,0
1,0.0,1,0.0,0,20,0,0,175,1057,1055,0
1,0.0,1,0.0,0,0,0,0,3,33,34,0
1,0.0402748782276089,1,0.0,0,21,0,0,49,160,87,0
1,0.0,2,0.0,0,6,0,0,8,403,404,0
1,0.0,1,0.0,0,9,0,0,6,105,110,0
1,0.0199913109780409,1,0.0,0,0,0,0,0,92,47,0
1,0.0526557035606254,2,0.0,0,17,0,0,73,201,43,0
1,0.0,0,0.0,0,19,0,0,12,303,369,0
1,0.0812912334847822,2,0.0,0,31,0,0,37,405,267,0
1,0.1832441990804974,2,0.0,0,15,0,0,22,49,86,0
1,0.0,0,0.0,0,75,0,0,12,312,373,0
1,0.1212293129866959,1,0.0,0,0,0,0,3,291,327,0
1,0.040760194689925,1,0.0,0,2,0,0,69,354,539,0
1,0.0,2,0.0,0,3,0,0,35,163,254,0
1,0.0550742679583675,0,0.0,0,0,0,0,20,72,43,0
1,0.0,2,0.0,0,18,0,0,95,516,662,0
1,0.0752024232417183,1,0.0,0,40,0,0,50,89,139,0
1,0.0,1,0.0,0,26,0,0,59,615,1034,0
1,0.0,1,0.0,0,27,0,0,39,719,624,0
1,0.071605306862988,1,0.0,0,0,0,0,0,83,39,0
1,0.2563862434079844,1,0.0,0,35,0,0,100,792,670,0
1,0.0,1,0.0,0,0,0,0,148,472,1044,0
1,0.0,0,0.0,0,15,0,0,158,998,527,0
1,0.2038171253281359,0,0.0,0,27,0,0,41,983,953,0
1,0.0138786390306925,1,0.0,0,52,0,0,15,123,179,0
1,0.1385548342721073,2,0.0,0,38,0,0,4,377,259,0
1,0.0,1,0.0,0,70,0,0,9,75,118,0
1,0.0,2,0.0,0,33,0,0,57,99,177,0
1,0.0406547614325357,1,0.0,0,14,0,0,80,999,590,0
1,0.0,2,0.0,0,9,0,0,95,852,510,0
1,0.0,1,0.0,0,3,0,0,88,406,284,0
1,0.0,1,0.0,0,2,0,0,10,91,122,0
1,0.0,3,0.0,0,24,0,0,147,424,272,0
1,0.0,1,0.0,0,10,0,0,170,469,517,0
1,0.0,2,0.0,0,63,0,0,90,216,171,0
1,0.0080612595427327,1,0.0,0,0,0,0,6,148,123,0
1,0.1085667475467207,0,0.0,0,0,0,0,1,76,34,0
1,0.0,2,0.0,0,67,0,0,53,704,672,0
1,0.0806512316935587,1,0.0,0,23,0,0,24,159,88,0
1,0.1047466735841359,2,0.0,0,81,0,0,26,363,480,0
1,0.1803294731857396,2,0.0,0,22,0,0,23,45,80,0
1,0.0,2,0.0,0,0,0,0,8,78,61,0
1,0.0870645835746384,2,0.0,0,0,0,0,8,34,87,0
1,0.0,1,0.0,0,10,0,0,9,302,407,0
1,0.0339286987733652,2,0.0,0,38,0,0,165,1207,335,0
1,0.0,2,0.0,0,8,0,0,30,146,258,0
1,0.0032239713932969,1,0.0,0,1,0,0,72,138,95,0
1,0.0,1,0.0,0,24,0,0,91,156,131,0
1,0.0,1,0.0,0,0,0,0,5,135,175,0
1,0.057029572569656,1,0.0,0,0,0,0,1,57,28,0
1,0.1272989616871096,1,0.0,0,36,0,0,14,411,382,0
1,0.0799857628634725,2,0.0,0,0,0,0,196,318,184,0
1,0.0,1,0.0,0,0,0,0,55,128,96,0
1,0.1096085269124118,1,0.0,0,39,0,0,64,542,481,0
1,0.0490941461538827,2,0.0,0,15,0,0,72,210,48,0
1,0.0,2,0.0,0,49,0,0,6,154,306,0
1,0.0404726479722641,1,0.0,0,17,0,0,88,814,739,0
1,0.0,1,0.0,0,40,0,0,84,547,487,0
1,0.0244484395535183,2,0.0,0,46,0,0,77,1184,401,0
1,0.0346472741609488,2,0.0,0,64,0,0,20,222,269,0
1,0.0,1,0.0,0,82,0,0,13,74,107,0
1,0.0,2,0.0,0,28,0,0,117,418,307,0
1,0.0450094109157514,1,0.0,0,0,0,0,9,78,54,0
1,0.169081274063399,1,0.0,0,44,0,0,133,93,116,0
1,0.1902847133277966,0,0.0,0,40,0,0,80,1020,989,0
1,0.0245925698248622,1,0.0,0,1,0,0,107,204,391,0
1,0.0,2,0.0,0,30,0,0,11,127,176,0
1,0.0,0,0.0,0,18,0,0,102,974,552,0
1,0.0,2,0.0,0,29,0,0,80,385,478,0
1,0.1149064764514626,0,0.0,0,0,0,0,1,78,32,0
1,0.0,1,0.0,0,11,0,0,122,670,353,0
1,0.0,1,0.0,0,8,0,0,97,406,652,0
1,0.2372277572502209,2,0.0,0,0,0,0,10,172,172,0
1,0.0,1,0.0,0,14,0,0,16,105,123,0
1,0.0,1,0.0,0,31,0,0,85,293,538,0
1,0.0,1,0.0,0,0,0,0,142,876,528,0
1,0.0,0,0.0,0,65,0,0,11,310,385,0
1,0.0,3,0.0,0,24,0,0,144,420,271,0
1,0.2431673342367939,2,0.0,0,82,0,0,45,378,469,0
1,0.0,0,0.0,0,29,0,0,12,305,366,0
1,0.0131560888079459,2,0.0,0,7,0,0,8,408,405,0
1,0.0078587993751264,2,0.0,0,46,0,0,176,972,75,0
1,0.0,1,0.0,0,23,0,0,27,695,600,0
1,0.0,0,0.0,0,18,0,0,125,999,526,0
1,0.0,1,0.0,0,9,0,0,10,301,396,0
1,0.0,0,0.0,0,80,0,0,11,312,376,0
1,0.2268296662964613,1,0.0,0,30,0,0,36,489,520,0
1,0.0,1,0.0,0,61,0,0,118,838,135,0
1,0.0,0,0.0,0,18,0,0,99,970,557,0
1,0.1,1,0.0,0,0,0,0,12,155,98,0
1,0.0,2,0.0,0,2,0,0,70,517,463,0
1,0.0412467895306273,2,0.0,0,24,0,0,59,694,584,0
1,0.0,2,0.0,0,15,0,0,18,175,247,0
1,0.0,3,0.0,0,24,0,0,145,422,272,0
1,0.0,2,0.0,0,1,0,0,31,162,226,0
1,0.0,1,0.0,0,34,0,0,55,507,669,0
1,0.0,2,0.0,0,20,0,0,70,683,631,0
1,0.2690877830504637,2,0.0,0,0,0,0,9,164,165,0
1,0.0,2,0.0,0,69,0,0,57,686,665,0
1,0.0193624359337007,1,0.0,0,1,0,0,95,202,392,0
1,0.2420506263423943,1,0.0,0,30,0,0,93,781,674,0
1,0.0,0,0.0,0,39,0,0,12,307,364,0
1,0.0,2,0.0,0,19,0,0,92,1102,146,0
1,0.0,2,0.0,0,61,0,0,64,720,261,0
1,0.0,1,0.0,0,0,0,0,170,460,1013,0
1,0.1511562909495861,2,0.0,0,0,0,0,21,59,102,0
1,0.1729064653579856,3,0.0,0,58,0,0,7,237,326,0
1,0.0,2,0.0,0,17,0,0,47,707,668,0
1,0.0,2,0.0,0,0,0,0,3,202,68,0
1,0.0810708716644637,1,0.0,0,22,0,0,3,358,289,0
1,0.0,2,0.0,0,29,0,0,69,719,639,0
1,0.0120477421975944,1,0.0,0,6,0,0,66,144,93,0
1,0.0054667283876483,2,0.0,0,42,0,0,181,976,75,0
1,0.0,1,0.0,0,34,0,0,82,708,250,0
1,0.0,1,0.0,0,6,0,0,91,386,586,0
1,0.0,1,0.0,0,56,0,0,4,282,372,0
1,0.1337205390881964,2,0.0,0,0,0,0,13,46,93,0
1,0.0,2,0.0,0,17,0,0,65,392,360,0
1,0.0,2,0.0,0,29,0,0,15,189,250,0
1,0.2229979476659141,0,0.0,0,45,0,0,37,1023,945,0
1,0.0,1,0.0,0,21,0,0,117,470,954,0
1,0.0,2,0.0,0,67,0,0,42,230,230,0
1,0.0,1,0.0,0,0,0,0,161,465,1027,0
1,0.3133386483439054,1,0.0,0,38,0,0,107,801,675,0
1,0.0,1,0.0,0,15,0,0,9,104,124,0
1,0.0824417865198421,1,0.0,0,22,0,0,53,398,261,0
1,0.0,2,0.0,0,34,0,0,61,738,654,0
1,0.0421026077066401,0,0.0,0,0,0,0,17,65,46,0
1,0.0,1,0.0,0,18,0,0,15,105,129,0
1,0.0,2,0.0,0,54,0,0,208,617,474,0
1,0.1665132552966056,0,0.0,0,37,0,0,43,1051,933,0
1,0.0658448710199269,0,0.0,0,5,0,0,124,1017,1011,0
1,0.0,2,0.0,0,8,0,0,30,144,258,0
1,0.0,2,0.0,0,0,0,0,31,204,341,0
1,0.0504634192591406,3,0.0,0,53,0,0,7,169,310,0
1,0.0,1,0.0,0,19,0,0,41,805,488,0
1,0.0,1,0.0,0,59,0,0,91,836,141,0
1,0.0901022814239696,1,0.0,0,45,0,0,56,86,141,0
1,0.0,1,0.0,0,4,0,0,89,1028,669,0
1,0.0,1,0.0,0,27,0,0,39,395,349,0
1,0.0,1,0.0,0,0,0,0,9,92,116,0
1,0.037562043363509,2,0.0,0,70,0,0,35,980,74,0
1,0.0718961918618971,0,0.0,0,0,0,0,11,120,99,0
1,0.0,2,0.0,0,21,0,0,110,417,279,0
1,0.0,1,0.0,0,12,0,0,181,1077,1052,0
1,0.0,1,0.0,0,30,0,0,80,696,263,0
1,0.0,1,0.0,0,0,0,0,108,496,550,0
1,0.0,2,0.0,0,53,0,0,47,415,248,0
1,0.0,1,0.0,0,54,0,0,86,855,136,0
1,0.1756666005215929,1,0.0,0,0,0,0,17,60,99,0
1,0.0,2,0.0,0,64,0,0,48,696,678,0
1,0.0,2,0.0,0,18,0,0,55,699,655,0
1,0.0,0,0.0,0,61,0,0,15,574,577,0
1,0.0,2,0.0,0,19,0,0,90,417,284,0
1,0.0,2,0.0,0,20,0,0,40,816,488,0
1,0.0295942888858656,2,0.0,0,0,0,0,3,182,74,0
1,0.0,0,0.0,0,33,0,0,21,560,598,0
1,0.0,2,0.0,0,46,0,0,58,483,674,0
1,0.0,3,0.0,0,26,0,0,158,446,280,0
1,0.0315851708707213,1,0.0,0,0,0,0,101,137,88,0
1,0.0,1,0.0,0,46,0,0,51,628,590,0
1,0.0,1,0.0,0,86,0,0,13,423,280,0
1,0.0,1,0.0,0,46,0,0,93,1027,984,0
1,0.0,2,0.0,0,56,0,0,65,715,265,0
1,0.0582143807577798,0,0.0,0,0,0,0,6,152,85,0
1,0.1098598801707438,1,0.0,0,0,0,0,169,138,70,0
1,0.1086633187316141,2,0.0,0,0,0,0,23,58,105,0
1,0.0,1,0.0,0,8,0,0,33,334,300,0
1,0.0705762311499004,1,0.0,0,20,0,0,39,78,226,0
1,0.3026064876463797,1,0.0,0,11,0,0,14,793,462,0
1,0.0,1,0.0,0,26,0,0,33,713,616,0
1,0.0,0,0.0,0,17,0,0,60,286,371,0
1,0.0,0,0.0,0,18,0,0,94,965,562,0
1,0.0,2,0.0,0,9,0,0,27,169,251,0
1,0.0,1,0.0,0,18,0,0,79,945,580,0
1,0.0,1,0.0,0,14,0,0,131,442,904,0
1,0.0114285769997979,1,0.0,0,0,0,0,6,148,123,0
1,0.0,2,0.0,0,12,0,0,26,135,259,0
1,0.0,1,0.0,0,49,0,0,53,380,461,0
1,0.0,1,0.0,0,25,0,0,129,481,741,0
1,0.0,1,0.0,0,4,0,0,105,508,1084,0
1,0.0,0,0.0,0,14,0,0,12,301,370,0
1,0.1882643631445413,0,0.0,0,52,0,0,51,1003,967,0
1,0.0,2,0.0,0,66,0,0,86,224,171,0
1,0.0645844472364288,3,0.0,0,54,0,0,7,171,309,0
1,0.0833603881034375,1,0.0,0,46,0,0,14,417,365,0
1,0.1947860519738301,1,0.0,0,34,0,0,90,780,665,0
1,0.0,2,0.0,0,39,0,0,152,1125,215,0
1,0.0,2,0.0,0,5,0,0,113,861,517,0
1,0.079204364071061,0,0.0,0,0,0,0,10,120,100,0
1,0.2452169080783554,0,0.0,0,0,0,0,20,251,329,0
0,0.0,1,0.0,0,13,0,0,22,212,328,0
1,0.0008625796833799,2,0.0,0,1,0,0,33,1075,75,0
1,0.0,1,0.0,0,3,0,0,11,107,97,0
1,0.0,2,0.0,0,0,0,0,8,144,177,0
1,0.0,0,0.0,0,5,0,0,17,184,359,0
1,0.0,1,0.0,0,7,0,0,79,409,287,0
1,0.0,2,0.0,0,0,0,0,8,96,109,0
1,0.0,1,0.0,0,0,0,0,112,508,575,0
1,0.0,2,0.0,0,55,0,0,94,785,216,0
1,0.1470588694466669,2,0.0,0,0,0,0,86,1204,557,0
1,0.233084334399143,1,0.0,0,13,0,0,21,796,468,0
1,0.0,2,0.0,0,19,0,0,60,694,647,0
1,0.1153469510947866,1,0.0,0,16,0,0,129,155,69,0
1,0.119361893691368,1,0.0,0,2,0,0,8,100,132,0
1,0.0,2,0.0,0,16,0,0,105,1034,76,0
1,0.0,2,0.0,0,13,0,0,196,660,446,0
1,0.0,2,0.0,0,11,0,0,23,171,249,0
1,0.0,1,0.0,0,17,0,0,13,105,127,0
1,0.0,1,0.0,0,6,0,0,100,520,1078,0
1,0.0,2,0.0,0,13,0,0,102,411,331,0
1,0.0,0,0.0,0,25,0,0,12,303,373,0
1,0.0,1,0.0,0,12,0,0,138,1098,997,0
1,0.0,2,0.0,0,9,0,0,26,169,250,0
1,0.0,0,0.0,0,11,0,0,136,962,521,0
1,0.0,2,0.0,0,48,0,0,56,481,670,0
1,0.0688313959772927,2,0.0,0,36,0,0,31,178,80,0
1,0.0,0,0.0,0,14,0,0,12,302,370,0
1,0.0,0,0.0,0,1,0,0,69,330,563,0
1,0.229335812131066,0,0.0,0,52,0,0,41,1001,961,0
0,0.0,0,0.0,0,3,0,0,117,499,1085,0
1,0.0,2,0.0,0,14,0,0,73,841,502,0
1,0.0428391948168614,1,0.0,0,14,0,0,80,1002,591,0
1,0.0,0,0.0,0,29,0,0,65,245,264,0
1,0.0,2,0.0,0,27,0,0,107,493,996,0
1,0.1449961980985446,2,0.0,0,33,0,0,8,1211,614,0
1,0.0132644577600953,1,0.0,0,0,0,0,6,147,122,0
1,0.0293018569262953,2,0.0,0,23,0,0,48,417,378,0
0,0.0,1,0.0,0,11,0,0,23,211,328,0
0,0.0,0,0.0,0,8,0,0,102,513,1120,0
1,0.0373794932520305,1,0.0,0,2,0,0,71,355,539,0
1,0.0947720957337666,3,0.0,0,25,0,0,16,732,551,0
1,0.0,1,0.0,0,12,0,0,78,1126,921,0
1,0.0296488602382729,1,0.0,0,25,0,0,41,400,421,0
1,0.0,1,0.0,0,16,0,0,86,409,319,0
1,0.3101774913500414,1,0.0,0,68,0,0,73,398,451,0
1,0.0,2,0.0,0,0,0,0,6,162,117,0
1,0.0259081299536429,1,0.0,0,0,0,0,6,66,88,0
1,0.0,1,0.0,0,45,0,0,1,267,371,0
1,0.0,1,0.0,0,30,0,0,18,111,148,0
1,0.1456249832175931,0,0.0,0,0,0,0,1,89,25,0
1,0.0,1,0.0,0,19,0,0,41,812,488,0
1,0.0,1,0.0,0,54,0,0,138,878,119,0
1,0.1313442103776071,2,0.0,0,0,0,0,7,158,143,0
1,0.0,2,0.0,0,4,0,0,11,194,211,0
0,0.0,1,0.0,0,14,0,0,21,213,327,0
1,0.0,2,0.0,0,11,0,0,82,1048,76,0
1,0.0,2,0.0,0,58,0,0,98,201,170,0
1,0.0350699877318474,1,0.0,0,33,0,0,17,421,369,0
1,0.1000550341102592,1,0.0,0,15,0,0,22,66,262,0
1,0.0,0,0.0,0,70,0,0,8,298,374,0
1,0.0,2,0.0,0,66,0,0,48,695,678,0
1,0.0,1,0.0,0,38,0,0,9,306,401,0
1,0.0,1,0.0,0,9,0,0,184,1039,1086,0
1,0.1028722775313812,0,0.0,0,51,0,0,72,1008,980,0
1,0.0,1,0.0,0,34,0,0,163,936,733,0
1,0.0,1,0.0,0,48,0,0,90,748,207,0
1,0.0,1,0.0,0,9,0,0,10,301,395,0
1,0.0,1,0.0,0,2,0,0,11,107,97,0
1,0.3766916641162334,1,0.0,0,10,0,0,8,790,454,0
1,0.0,1,0.0,0,42,0,0,89,1039,974,0
1,0.0,3,0.0,0,0,0,0,111,538,641,0
1,0.0854483665353876,3,0.0,0,25,0,0,31,722,558,0
1,0.1872863403646099,2,0.0,0,6,0,0,20,55,94,0
1,0.0,1,0.0,0,15,0,0,88,934,572,0
1,0.1234437611755801,1,0.0,0,67,0,0,8,116,230,0
1,0.0,1,0.0,0,34,0,0,99,164,147,0
1,0.0436365759921058,1,0.0,0,2,0,0,10,105,107,0
1,0.1304397268467371,0,0.0,0,0,0,0,52,966,952,0
1,0.036132368714668,2,0.0,0,3,0,0,4,136,180,0
1,0.0,1,0.0,0,37,0,0,33,403,344,0
1,0.0,1,0.0,0,67,0,0,101,804,149,0
1,0.0452762479579356,1,0.0,0,0,0,0,9,114,99,0
1,0.00065816952166,2,0.0,0,0,0,0,0,192,64,0
1,0.0,1,0.0,0,0,0,0,77,511,479,0
1,0.0,2,0.0,0,0,0,0,7,104,98,0
1,0.0,1,0.0,0,31,0,0,23,697,609,0
1,0.0,1,0.0,0,0,0,0,121,486,1082,0
1,0.0,0,0.0,0,7,0,0,12,173,372,0
1,0.0378339475826725,2,0.0,0,24,0,0,18,712,580,0
1,0.0375553019301023,1,0.0,0,27,0,0,9,75,265,0
1,0.0,1,0.0,0,20,0,0,196,937,527,0
1,0.0,0,0.0,0,3,0,0,87,363,548,0
1,0.0,1,0.0,0,56,0,0,20,421,336,0
1,0.0,1,0.0,0,0,0,0,4,70,83,0
1,0.0969281922867014,0,0.0,0,0,0,0,0,100,32,0
1,0.0,2,0.0,0,74,0,0,51,697,676,0
1,0.226945183371498,1,0.0,0,51,0,0,13,771,405,0
1,0.0,1,0.0,0,30,0,0,46,390,436,0
1,0.0,1,0.0,0,6,0,0,3,33,21,0
1,0.0,1,0.0,0,18,0,0,19,104,132,0
1,0.1258787381217693,2,0.0,0,0,0,0,22,58,104,0
1,0.0,2,0.0,0,46,0,0,5,140,299,0
1,0.0768198249990735,2,0.0,0,13,0,0,187,391,213,0
1,0.0,1,0.0,0,8,0,0,7,105,108,0
1,0.0420197022369625,1,0.0,0,22,0,0,48,161,86,0
1,0.0498775769768561,2,0.0,0,16,0,0,69,200,44,0
1,0.0687545654700286,1,0.0,0,6,0,0,8,166,163,0
1,0.0092694702207249,0,0.0,0,0,0,0,110,269,257,0
1,0.18490449374638,1,0.0,0,0,0,0,4,270,324,0
1,0.0,1,0.0,0,0,0,0,140,476,1055,0
1,0.0,1,0.0,0,0,0,0,202,444,969,0
1,0.0,2,0.0,0,21,0,0,138,477,978,0
1,0.0,0,0.0,0,7,0,0,20,297,371,0
1,0.0686614482569305,1,0.0,0,0,0,0,1,61,29,0
1,0.0,2,0.0,0,76,0,0,51,728,281,0
1,0.0782451992670598,1,0.0,0,32,0,0,73,757,658,0
1,0.0,1,0.0,0,51,0,0,195,872,753,0
1,0.0,1,0.0,0,23,0,0,58,141,237,0
1,0.0,1,0.0,0,18,0,0,16,105,129,0
1,0.0929590117413848,1,0.0,0,1,0,0,8,102,120,0
1,0.0651955558467191,1,0.0,0,1,0,0,9,103,113,0
1,0.0815828227983901,2,0.0,0,65,0,0,18,221,274,0
1,0.1227510769408346,1,0.0,0,0,0,0,198,370,183,0
1,0.1,1,0.0,0,0,0,0,12,156,98,0
1,0.0,2,0.0,0,30,0,0,114,540,683,0
1,0.0,1,0.0,0,1,0,0,10,100,107,0
1,0.0793194946670855,1,0.0,0,24,0,0,148,1049,1037,0
1,0.0,1,0.0,0,4,0,0,6,153,168,0
1,0.0,2,0.0,0,15,0,0,155,641,447,0
1,0.0,1,0.0,0,3,0,0,6,146,171,0
1,0.0,1,0.0,0,34,0,0,163,936,732,0
1,0.0871816193839075,2,0.0,0,18,0,0,17,414,392,0
1,0.157870444633197,2,0.0,0,0,0,0,7,152,169,0
1,0.0416263171637262,1,0.0,0,26,0,0,10,75,265,0
1,0.0,1,0.0,0,10,0,0,84,992,630,0
1,0.067821330108343,1,0.0,0,71,0,0,62,714,678,0
1,0.0,2,0.0,0,15,0,0,84,410,630,0
1,0.0,1,0.0,0,64,0,0,42,573,522,0
1,0.0,2,0.0,0,39,0,0,65,490,688,0
1,0.1032896064294575,3,0.0,0,25,0,0,17,742,540,0
1,0.2686428307953531,0,0.0,0,52,0,0,32,1000,955,0
1,0.0,2,0.0,0,9,0,0,4,104,113,0
1,0.0,3,0.0,0,0,0,0,103,538,643,0
1,0.0160715698151792,2,0.0,0,48,0,0,48,383,453,0
1,0.0,2,0.0,0,41,0,0,198,1025,129,0
1,0.0537470919902832,1,0.0,0,0,0,0,8,65,90,0
1,0.0,2,0.0,0,10,0,0,80,1049,76,0
1,0.0,1,0.0,0,49,0,0,194,885,750,0
1,0.0,2,0.0,0,10,0,0,92,850,509,0
1,0.0,1,0.0,0,33,0,0,9,87,263,0
1,0.0,2,0.0,0,2,0,0,190,670,439,0
0,0.252772328133398,1,0.0,0,0,0,0,0,49,0,1
0,0.3741357634630856,1,0.0,0,0,0,0,6,137,424,1
0,0.3451828396802761,1,0.0,0,0,0,0,7,152,995,1
0,0.1007137004295921,1,0.0,0,0,0,0,0,13,23,1
0,0.1580901201121933,1,0.0,0,6,0,0,0,57,76,1
1,0.0504846542734256,0,0.0,0,0,0,0,69,72,39,1
0,0.1702411076279455,1,0.0,0,0,0,0,9,40,21,1
0,0.0517493299160539,1,0.0,0,0,0,0,0,15,1,1
0,0.1686267644663498,1,0.0,0,0,0,0,10,166,964,1
0,0.076975383157213,2,0.0,0,0,0,0,0,48,1,1
0,0.4516837166449005,0,0.0,0,0,0,0,9,202,1079,1
0,0.3818790696263483,1,0.0,0,0,0,0,0,24,87,1
0,0.4579114075068707,1,0.0,0,0,0,0,1,16,24,1
1,0.183903400962756,1,0.0,0,0,0,0,18,114,318,1
